smiles,BBBP,group
O[C@@H]1[C@H](O)[C@H](O)OC[C@@H]1O,0,training
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1,training
Cc1[nH]c(-c2ccccc2)nc1CC#N,1,training
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)CS/C=C\C#N)[C@H]2SC1,0,training
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,0,training
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0,training
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,0,training
CN(C)N=Nc1[nH]cnc1C(N)=O,1,training
CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,1,training
CC1CCCCC1C,1,training
CCC(=O)O[C@]1(C(=O)SC)[C@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
N#CCNC1CCc2ccccc21,1,training
CCCC(Cc1ccccc1)N1CCCC1,1,training
CCN(CC)c1nc2c(s1)c1c(O)c3c(O)c(C)c4c(c32)C(=O)[C@@](C)(O/C=C\[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)=CC=CC(C)C(=O)N1)O4,0,training
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)c(Cl)c3)[C@H]2SC1,0,training
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1,training
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0,training
O=C1CCC(n2c(O)c3c(c2O)C2CCC3C2)C(=O)N1,1,training
C[N+]1(C)CCC[C@@H]1COC(=O)C(O)(c1ccccc1)c1ccccc1,0,training
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,1,training
CC1OC1P(=O)(O)O,1,training
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0,training
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,1,training
NC(CSSCC(N)C(=O)O)C(=O)O,0,training
COc1ccc2c3c1O[C@H]1C(OC(C)=O)=CC[C@H]4[C@@H](C2)N(C)CCC314,1,training
CC(Cc1ccccc1)N1CC(=NC(=O)Nc2ccccc2)ON1,1,training
CCOC(=O)C1(c2ccccc2)CCN(CC[C@H](O)c2ccccc2)CC1,1,training
CCCBr,1,training
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,0,training
CC1(C)SC2C(N(C(=N)c3ccncc3)C(C(=O)NC(=O)CN)c3ccccc3)C(=O)N2C1C(=O)O,0,training
Fc1ccc(Cn2c([C@@H]3CCCNC3)nc3ccccc32)cc1,1,training
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,training
Clc1cccc(Cl)c1NC1N=CCN1,1,training
CC1(C)C(NCC(=NOCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,0,training
COc1cc2c3cc1Oc1cc(ccc1O)C[C@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@H]3[N+](C)CC2)CC[N+]1(C)C,0,training
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CC1)CC3,1,training
Cc1ccc(Cc2c[nH]c(NCCSCc3ccc(CN(C)C)o3)nc2=O)cn1,0,training
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,0,training
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1,training
COC(C(=O)C(O)C(C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,1,training
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0,training
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0,training
C#CC(O)(C=CCl)CC,1,training
C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,1,training
CCCC(C)CC,1,training
CCOC(=O)c1cncn1C(C)c1ccccc1,1,training
C=CCC(CC)(CC)C(N)=O,1,training
CCN(CC)C(=O)C1C2C=CC(C2)C1C(=O)N(CC)CC,1,training
CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,training
O=C(CCCN1CC2CCC(CC2)C1)c1ccc(F)cc1,1,training
COc1cc(/C=C/C(N)=O)cc(OC)c1OC,1,training
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1,training
COc1cccc(C[C@H](C)N)c1,1,training
C[N+]1([O-])[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,1,training
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1,0,training
FC(F)(F)C(F)(F)C(F)(F)F,0,training
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,0,training
CC(C)c1ccccc1OCC1=NCCN1,0,training
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,1,training
O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,0,training
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1,training
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,0,training
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1,training
CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,1,training
CC1(C)SC2C(NC(=O)C(NS(=O)(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,0,training
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,0,training
COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,0,training
C=C1CC2C3=CC=C4CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1,training
CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,0,training
Oc1c(Cl)cc(Cl)c2cccnc12,0,training
CC1C(c2ccccc2)OCCN1C,1,training
CC[N+](CC)CCC[C@H](C)[N]c1c2ccc(Cl)cc2nc2ccc(OC)cc12,0,training
CC(NN)c1ccccc1,1,training
NC1(C(=O)O)CCCC1,0,training
CC1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0,training
CN1CCC2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)C12,1,training
CC=CC(=O)N(CCC)C(CC)C(=O)N(C)C,1,training
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,0,training
O=C(Cn1ccnc1)c1ccc2ccccc2c1,1,training
CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,1,training
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,0,training
Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C,1,training
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)C3[C@]2(C)CC[C@H]2[C@H](C)[C@H](O)CC[C@]32C)/C1=C(/CCC=C(C)C)C(=O)O,0,training
Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)[C@@H]1C=C[C@H]2[C@H]2C=C[C@H]21,1,training
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,training
CCCCC[N+](C)CCC(O)([PH](=O)O)P(=O)([O-])O,0,training
[N-]=[N+]=NCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,1,training
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,0,training
NC[C@@H]1O[C@H](O[C@@H]2[C@H](O)[C@H](O[C@@H]3[C@H](O)[C@H](N)C[C@H](N)[C@@H]3O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@@H]3N)O[C@@H]2CO)[C@H](N)[C@H](O)[C@@H]1O,0,training
CNCCCN1c2ccccc2CCc2ccccc21,1,training
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0,training
COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,1,training
CC1(C)N=C([N])N=C(N)N1c1ccc(Cl)cc1,0,training
COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,1,training
O=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1,training
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CC[C@@H]4CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@@]21C,1,training
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@](C)(O)CC[C@H]3[C@H]1C5,1,training
O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,training
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,1,training
CN1CCN(CCCCn2c(O)cn(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)c2=O)CC1,1,training
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1,training
CCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,0,training
CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)N[C@H](CC[C@@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0,training
COc1ccc2c(c1)/C(=C/CCN(C)C)c1ccccc1O2,1,training
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,0,training
CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,1,training
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CC=C4CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1,training
CN1C(=O)OC(C)(C)C1=O,1,training
CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,1,training
CCCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,1,training
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1,training
Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,1,training
N#C[C@H]1CCCN1C(=O)CNC12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,0,training
CCOC(=O)CCCCCCCC[C@H](C)c1ccccc1I,0,training
Cc1ccccc1-n1c(/C=C/c2ccccn2)nc2ccccc2c1=O,1,training
O=C(Oc1ccccc1)c1ccccc1O,1,training
CCCN(c1ccncc1)n1ccc2ccccc21,1,training
NC[C@H]1O[C@H](O[C@H]2[C@H](O)C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,0,training
CS(=O)(O)=Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,0,training
CC(C)COC[C@@H](CN1CCCC1)N(Cc1ccccc1)c1ccccc1,1,training
CCOC(=O)c1ccc(N)cc1,1,training
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,1,training
CC(Oc1ccccc1)C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,0,training
CCC[C@@](C)(O)[C@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,1,training
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,0,training
Oc1c(I)cc(Cl)c2cccnc12,0,training
O=C1C=CC(=O)c2c1c(O)c1c(NCCNCCO)ccc(NCCNCCO)c1c2O,0,training
CC(CS)C(=O)N1CCCC1C(=O)O,0,training
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3C(=C)C[C@]21CC,1,training
CN1[C@@H]2CC(OC(=O)C(CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0,training
CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC,1,training
Oc1c(C2=CCC(c3ccc(Cl)cc3)CC2)c(O)c2ccccc2c1O,0,training
CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,1,training
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,0,training
CNCCON=c1c2ccccc2ccc2ccccc12,1,training
O[C@@H]1CO[C@H]2[C@@H]1OC[C@H]2O,0,training
Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,1,training
CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,0,training
CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,1,training
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1,training
CNC1(c2ccccc2Cl)CCCCC1=O,1,training
CN(C)CCOC(c1ccccc1)c1ccccc1,1,training
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1,training
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1,training
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0,training
CC1(C)S[C@@H]2C(NC(=O)C(NC(=O)CN=C(N)c3ccncc3)c3ccccc3)C(=O)N2C1C(=O)O,0,training
CN1C(=O)C=NC(=C2CCCCC2)c2cc(Cl)ccc21,1,training
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,1,training
Clc1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,1,training
CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,1,training
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0,training
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,0,training
CC(C)OC(=O)CCC/C=C/C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@H]1O,0,training
CCNCc1ccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1,0,training
CC(C)CCC(=O)C[C@@H]1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,1,training
CC[N+](C)(C/C=C/C1=C(C(=O)[O-])N2C(=O)C(=NC(=O)C(NOCF)c3nsc(N)n3)[C@H]2SC1)CC(N)=O,0,training
c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1,training
Cc1c2c(cn1C)NC(=O)CN=C2c1ccccc1,1,training
CN1C(C(=O)Nc2ccccn2)=Cc2sccc2S1(=O)=O,1,training
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,1,training
CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,1,training
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1,training
N[C@H]1C[C@@H]1c1ccc(F)cc1,1,training
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1,1,training
C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1,training
OC[C@H]1O[C@@H](O[C@H]2[C@@H](CO)OC(O)(CO)[C@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,0,training
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,training
O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1,1,training
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)CC(C)C(=O)C(C)[C@@H](O)[C@H]1C,0,training
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1,training
CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,1,training
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,1,training
CNC1Cc2ccccc2N(C)c2ccccc21,1,training
OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,1,training
c1ccc(CC2=NCCN2)cc1,1,training
CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N,1,training
CCCCC,1,training
Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1,1,training
CCSC1(SC)CCC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,training
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,training
Nc1nc2ccc(OC(F)(F)F)cc2s1,1,training
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,0,training
CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,training
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,0,training
Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)NCC3,1,training
CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)CC1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](OC4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3/CO[C@@H]4[C@H](O)C(C)=CC(C(=O)O1)[C@]34O)O2,0,training
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1,training
CC1OC(OC2CC(O)(C(=O)CO)C=C3C(=O)c4c(c(O)c5ccccc5c4O)C(=O)C32)CC(N)C1O,0,training
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1,training
CO[C@@H]1CN(CC2Cc3ccc(C#N)cc3C2)CCC1n1c(C(C)(C)O)nc2cc(C)ccc21,0,training
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0,training
CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,training
Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,1,training
COc1ccc2c(C3CCN(CCCC(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,1,training
CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,1,training
c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCCN3)O2)cc1,1,training
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0,training
COc1nc(C)nc(Cl)c1NC1=NCCN1,1,training
CC1=CC(=O)c2ccccc2C1=O,0,training
CN(C)CCO,1,training
CN(C)CCC=C1c2ccccc2COc2ccccc21,1,training
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,1,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,1,training
CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1,0,training
Cc1ccc(C(=CCN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,1,training
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,training
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1,training
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0,training
CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,1,training
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5c(cnn5-c5ccc(F)cc5)C[C@]4(C)[C@H]3CC[C@@]21C,1,training
O=C(O)Cc1ccccc1Nc1ccc(Cl)cc1Cl,1,training
Cc1nc(NC(=O)N2CCCC2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,0,training
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,1,training
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,training
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,1,training
CN1CCC2(C)c3cc(OC(N)=O)ccc3N(C)[C@@H]12,0,training
O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,1,training
CC(Cc1ccccc1)N(C)Cc1ccco1,1,training
N=C(N=C(N)NCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,0,training
CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2,1,training
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)CC1C(=O)O)C(C)C,0,training
CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0,training
OC(O)C(Cl)(Cl)Cl,1,training
Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,0,training
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)C(C(=O)CO)CC[C@@H]12,0,training
CCN1CC[C@H](CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1,1,training
CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)C2SC1,0,training
COc1ccc(C(C)(C)C)cc1CNC1CCCNC1c1ccccc1,1,training
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,training
O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1,1,training
CC(C)OC(=O)C(C)NP(=O)(OC[C@@H]1O[C@H](n2ccc(=O)[nH]c2=O)C(C)(F)[C@@H]1O)Oc1ccccc1,0,training
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1,training
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(C[C@@](O)(C(=O)CO)C[C@@H]1O[C@H]1C[C@H](N)[C@H](O[C@H]2CCCCO2)[C@H](C)O1)C3=O,0,training
CCC[C@@H]1CC(C(=O)N[C@H]([C@H]2O[C@H](SC)[C@H](OP(=O)([O-])O)[C@H](O)[C@@H]2O)[C@H](C)Cl)[N+](C)C1,0,training
CC[N+](CCO)CCC[C@H](C)NC1=c2ccc(Cl)cc2=[N+]C=C1,0,training
C=C1/C(=C/C=C2\CCCC3(C)[C@@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](O)C2CC2)C[C@@H](O)C[C@H]1O,0,training
ClCCl,1,training
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,0,training
C#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@@H]3CC[C@@]21C,1,training
CC1(C)SC2C(NC(=O)C(N=Cc3ccco3)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0,training
C=C1/C(=C/C=C2\CCCC3(C)[C@@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)[C@@H](OCCCO)[C@@H]1O,0,training
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,0,training
CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1,training
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,0,training
CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,1,training
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,1,training
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,1,training
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0,training
COc1c2c(cc(F)c1N1C[C@@H]3CCCN[C@@H]3C1)C(=O)C(C(=O)O)=C[C@@H]2NC1CC1,1,training
C=CCn1c(O)c(CC(C)C)[nH]c1=S,1,training
OC(Br)(Br)CBr,1,training
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N,0,training
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,1,training
CO[C@H]1/C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,training
C=c1c(N)c(O)c2c(c1O)N1CC3NC3C1(OC)C=2COC(N)=O,0,training
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,0,training
CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,0,training
