smiles,Macrocycle_PAMPA,group
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCN3CCOCC3)CCO2)C1=O,-5.077,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnccn3)CCO2)C1=O,-5.173,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cnn(C)c3C)CCO2)C1=O,-5.377,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3sc(C)nc3C)CCO2)C1=O,-5.455,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3=NN(c4ccccc4)C(=O)C3)CCO2)C1=O,-5.682,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3scnc3C)CCO2)C1=O,-5.24,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(N(C)C)nc3)CCO2)C1=O,-5.845,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3coc(C)n3)CCO2)C1=O,-5.311,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3n[nH]c4c3CCCC4)CCO2)C1=O,-6.161,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccn(C)n3)CCO2)C1=O,-5.394,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCn3cccn3)CCO2)C1=O,-5.389,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cn(C)cn3)CCO2)C1=O,-5.564,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN(C)C)CCO2)C1=O,-5.004,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(C)nc3)CCO2)C1=O,-5.554,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncc(C)c3)CCO2)C1=O,-5.32,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)no3)CCO2)C1=O,-5.863,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnn3C)CCO2)C1=O,-5.447,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3ccnc3)CCO2)C1=O,-5.215,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3nccc3C)CCO2)C1=O,-5.509,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3ccnc3C(C)C)CCO2)C1=O,-5.087,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3nc(CC)no3)CCO2)C1=O,-5.955,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CNC(=O)OC(C)(C)C)CCO2)C1=O,-5.963,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCOC)CCO2)C1=O,-5.231,training
O=C(C1=NN(c2ccccc2)C(=O)C1)N1CCOC2(CCCCc3ccccc3OCCN(Cc3ccccc3)C2=O)C1,-5.562,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(C)n3)CCO2)C1=O,-5.41,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3c(C)n[nH]c3C)CCO2)C1=O,-5.491,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3ccccc3=O)CCO2)C1=O,-5.302,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnc(C)n3)CCO2)C1=O,-5.225,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3csc(C)n3)CCO2)C1=O,-5.719,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn(C)c3)CCO2)C1=O,-5.131,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn(CC)c3)CCO2)C1=O,-5.275,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cn(CC)nc3C)CCO2)C1=O,-5.162,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3ccnn3C)CCO2)C1=O,-5.475,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCn3cncn3)CCO2)C1=O,-5.296,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(C)n(C)c3=O)CCO2)C1=O,-5.767,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cccnc3)CCO2)C1=O,-5.474,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CNC(C)=O)CCO2)C1=O,-5.457,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3cnn(C)c3)CCO2)C1=O,-5.407,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccnc(NC(C)=O)c3)CCO2)C1=O,-5.353,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(C)noc3C)CCO2)C1=O,-5.644,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCOCC3)CCO2)C1=O,-5.048,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3ccnc3CC)CCO2)C1=O,-5.403,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3cccn3)CCO2)C1=O,-5.379,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C(C)=O)CC3)CCO2)C1=O,-5.292,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CNS(C)(=O)=O)CCO2)C1=O,-5.369,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3c(C)nn(C)c3C)CCO2)C1=O,-5.461,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C)nc3C)CCO2)C1=O,-5.05,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ocnc3C)CCO2)C1=O,-5.27,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc[nH]3)CCO2)C1=O,-5.914,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCc3c(C)noc3C)CCO2)C1=O,-5.996,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCn3cnc4ccccc43)CCO2)C1=O,-6.041,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(-n4cnnc4)c3)CCO2)C1=O,-5.854,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3nn(CCC)cc3Cl)CCO2)C1=O,-6.108,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnco3)CCO2)C1=O,-5.157,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncccc3C)CCO2)C1=O,-5.256,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C)nc3)CCO2)C1=O,-5.054,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncccn3)CCO2)C1=O,-5.143,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cn(C)nc3C)CCO2)C1=O,-5.084,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc4ncccc34)CCO2)C1=O,-5.74,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc[nH]n3)CCO2)C1=O,-5.434,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncoc3C)CCO2)C1=O,-5.358,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccnn3)CCO2)C1=O,-5.047,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN3CCCCCC3=O)CCO2)C1=O,-5.159,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(COC)c3)CCO2)C1=O,-5.845,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccncn3)CCO2)C1=O,-5.075,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cncnc3C)CCO2)C1=O,-4.979,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3cnc4ccccc43)CCO2)C1=O,-6.229,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3c(C)nc4ccccn34)CCO2)C1=O,-5.764,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccccc3OC)CCO2)C1=O,-6.268,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3nc(C)n(-c4ccccc4)n3)CCO2)C1=O,-6.215,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnn4cccnc34)CCO2)C1=O,-5.254,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3c(C(C)C)noc3C)CCO2)C1=O,-6.056,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc4c(c3)OCO4)CCO2)C1=O,-6.119,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc4cccnc34)CCO2)C1=O,-5.757,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C(C)(C)OC)CCO2)C1=O,-5.87,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN(C)C(=O)OC(C)(C)C)CCO2)C1=O,-6.119,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(CC)no3)CCO2)C1=O,-5.963,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(CC)on3)CCO2)C1=O,-6.167,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cc(C)on3)CCO2)C1=O,-6.066,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C4CC4)nc3)CCO2)C1=O,-6.076,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CC3CC3)CCO2)C1=O,-6.051,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN3CCC(C(N)=O)CC3)CCO2)C1=O,-6.854,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3OC)CCO2)C1=O,-6.056,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc4ncccc4c3)CCO2)C1=O,-5.975,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(F)cc3F)CCO2)C1=O,-6.409,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)COc3cccc4cccnc34)CCO2)C1=O,-6.276,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(F)c3)CCO2)C1=O,-6.387,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3)CCO2)C1=O,-6.398,training
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCN(C)Cc3ccccn3)CCO2)C1=O,-5.114,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CN1CCN(C)CC1)C2,-6.921,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CN1CCN(C(C)C)CC1)C2,-6.77,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CCN(C)CC1)C2,-6.824,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1csc(C)n1)C2,-5.983,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccc(C)cc1)C2,-5.315,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCCn1cccn1)C2,-5.979,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccccc1F)C2,-5.491,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccccc1)C2,-5.357,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CC1)C2,-5.385,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CCCCO1)C2,-5.333,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1cccc(C)c1)C2,-5.247,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCCc1ccncc1)C2,-6.222,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCn1nnc3ccccc31)C2,-6.009,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCC1CCCO1)C2,-5.735,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1ccccc1)C2,-6.041,training
CCOc1ccc(CC(=O)N2CC(=O)NCCCCCOc3c(cccc3OCC)C2)cc1,-6.013,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC1CCCC1)C2,-5.79,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1ccccc1OC)C2,-6.041,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCC1CCC1)C2,-5.156,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1c(C)noc1C)C2,-6.456,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1c(C)nn(C)c1C)C2,-6.125,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)COc1cccc(OC)c1)C2,-6.495,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCOC)C2,-6.108,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccc(Cl)cc1)C2,-5.578,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CN1CCCCC1)C2,-5.857,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)c1cn(C)c3ccccc13)C2,-5.26,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1ccc(OC)c(OC)c1)C2,-5.602,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)C1CC1)C2,-5.484,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1cc(OC)no1)C2,-5.79,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cn1ccnc1)C2,-6.495,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)COc1ccccc1OC)C2,-5.416,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(C)=O)C2,-6.229,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC(C)C)C2,-5.052,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1cccnc1)C2,-6.523,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1ccnn1C)C2,-6.602,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1cnn(C)c1)C2,-6.699,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccc(OC)cc1)C2,-5.213,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)COC)C2,-6.268,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)c1ccccc1OC)C2,-5.169,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CC(C)(C)C)C2,-4.841,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCCOc1ccccc1F)C2,-6.523,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cn1ccc3ccccc31)C2,-6.62,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)COc1ccccc1C)C2,-6.638,training
CCOc1cccc2c1OCCCCCNC(=O)CN(CC(=O)OC(C)(C)C)C2,-6.553,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCc1cn(C)nc1C)C2,-6.77,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cn1cc(C(F)(F)F)cn1)C2,-7.0,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccc3c(c1)OCO3)C2,-5.243,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCn1ccnc1C)C2,-6.854,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cn1nc(C)nc1C)C2,-7.155,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CN(C)C)C2,-6.824,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCCn1ccnc1)C2,-7.097,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCCn1cncn1)C2,-7.097,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cn1cncn1)C2,-7.301,training
CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)Cc1ccccc1C)C2,-5.635,training
CC(C)N1CCC(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)CC1,-6.921,training
Cc1ncsc1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCCC1,-5.629,training
Cc1c(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)c2ccccc2n1C,-5.281,training
Cc1nc(C)c(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)s1,-5.388,training
CCc1noc(C)c1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCCC1,-5.441,training
CN1CCCCN(C(=O)c2ccc3ncccc3c2)CCOc2ccc(Cl)cc2C1=O,-5.9,training
Cc1cccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)n1,-5.606,training
CN1CCCCN(C(=O)c2ccccn2)CCOc2ccc(Cl)cc2C1=O,-5.81,training
Cc1ccc(C(=O)N2CCCCOc3ccc(Cl)cc3C(=O)N(C)C(C(C)C)C(=O)N(C)CCCC2)cc1F,-5.633,training
CN1CCCCN(C(=O)c2ccc(=O)n(CC(N)=O)c2)CCOc2ccc(Cl)cc2C1=O,-6.921,training
Cc1oc2c(c1C(=O)N1CCCCN(C)C(=O)c3cc(Cl)ccc3OCC1)CCCC2,-5.231,training
COc1ccccc1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCC1,-5.399,training
CN1CCCCN(C(=O)c2cccc(Cl)c2)CCOc2ccc(Cl)cc2C1=O,-5.24,training
CN1CCCCN(C(=O)c2nccc3ccccc23)CCOc2ccc(Cl)cc2C1=O,-5.245,training
COc1ccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)cc1F,-5.342,training
CCCc1cc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)no1,-5.415,training
CN1CCCCN(C(=O)c2cc(C(C)(C)C)n[nH]2)CCCOc2ccc(Cl)cc2C1=O,-5.759,training
Cc1onc(C(C)C)c1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCC1,-5.385,training
Cc1[nH]c2ccc(C(=O)N3CCCCN(C)C(=O)c4cc(Cl)ccc4OCC3)cc2c1C,-6.155,training
COc1cccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)c1,-5.068,training
CC(C)c1cc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)on1,-5.233,training
CCn1nc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)cc1C,-5.384,training
COCc1cccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)c1,-5.084,training
CN1CCCCN(C(=O)c2ccc(F)cc2F)CCOc2ccc(Cl)cc2C1=O,-5.045,training
CN1CCCCN(C(=O)c2ccc3c(c2)CCCC3)CCOc2ccc(Cl)cc2C1=O,-5.502,training
Cc1nccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)n1,-6.357,training
CC1C(=O)N(C)CCCCN(C(=O)c2cc(C(C)(C)C)n[nH]2)CCCCOc2ccc(Cl)cc2C(=O)N1C,-6.108,training
CN1CCCCN(C(=O)c2ccccc2Cl)CCOc2ccc(Cl)cc2C1=O,-5.932,training
CN1CCCCN(C(=O)c2ccc3c(c2)OCO3)CCOc2ccc(Cl)cc2C1=O,-5.433,training
CN1CCCCN(C(=O)c2n[nH]c3c2CCCC3)CCOc2ccc(Cl)cc2C1=O,-6.585,training
CN1CCCCN(C(=O)c2c(F)cccc2F)CCOc2ccc(Cl)cc2C1=O,-4.997,training
Cc1ccc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)cc1F,-4.887,training
CN1CCCCN(C(=O)c2ccc(F)cc2)CCCOc2ccc(Cl)cc2C1=O,-4.9,training
CCn1cc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCCC2)cn1,-6.26,training
CN1CCCCN(C(=O)c2cc(F)cc(F)c2)CCOc2ccc(Cl)cc2C1=O,-4.989,training
Cc1ncsc1C(=O)N1CCCCOc2ccc(Cl)cc2C(=O)N(C)C(C(C)C)C(=O)N(C)CCCC1,-5.229,training
CN1CCCCN(C(=O)c2cnc(N(C)C)nc2)CCOc2ccc(Cl)cc2C1=O,-6.538,training
CC(C)C1C(=O)N(C)CCCCN(C(=O)c2ccc(F)cc2)CCCCOc2ccc(Cl)cc2C(=O)N1C,-5.218,training
CCc1cc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)on1,-5.015,training
COC(C)(C)C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCCC1,-4.799,training
CC(C)n1nccc1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCCC1,-4.96,training
COc1cc(OC)cc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)c1,-4.983,training
CC(C)c1cc(C(=O)N2CCCCN(C)C(=O)c3cc(Cl)ccc3OCC2)on1,-5.009,training
CN1CCCCN(C(=O)c2cnn3cccnc23)CCOc2ccc(Cl)cc2C1=O,-6.854,training
Cc1ocnc1C(=O)N1CCCCN(C)C(=O)c2cc(Cl)ccc2OCCC1,-5.185,training
Cc1nc2ccc(C(=O)N3CCCCN(C)C(=O)c4cc(Cl)ccc4OCC3)cc2[nH]1,-7.097,training
COc1cccc(N=C2CCc3csc(n3)-c3cccnc3Oc3ccccc3OCCCCCN2)c1,-5.6,training
c1ccc(CN2CCC(N=C3NCCCCCOc4ccccc4Oc4ncccc43)CC2)cc1,-6.149,training
CC(C)N1CCN(/C2=N/CCCCCOc3ccccc3Oc3ncccc32)CC1,-5.684,training
CN1CCCN(/C2=N/CCCCCOc3ccccc3Oc3ncccc32)CC1,-6.721,training
c1ccc2c(c1)OCCCCCNC(=NCCCN1CCOCC1)c1cccnc1O2,-7.046,training
CCN1CCCC1CN=C1NCCCCCOc2ccccc2Oc2ncccc21,-6.921,training
c1ccc2c(c1)OCCCCCCNC(=NCCN1CCCC1)c1cccnc1O2,-7.523,training
c1ccc(OCCN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.462,training
COc1cc(CN=C2NCCOCCOc3ccccc3Oc3ncccc32)cc(OC)c1,-6.523,training
Clc1ccccc1CCN=C1NCCCCCOc2ccccc2Oc2ncccc21,-5.286,training
COc1cccc(CN=C2NCCCCCOc3ccccc3Oc3ncccc32)c1,-5.812,training
CN(CCc1ccccc1)/C1=N/CCCCCOc2ccccc2Oc2ncccc21,-5.233,training
COc1ccc(CN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.928,training
Clc1cccc(N=C2NCCOCCOc3ccccc3Oc3ncccc32)c1,-5.616,training
Fc1ccc(CCN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.602,training
COc1cc(CN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc(OC)c1OC,-6.523,training
CN1CCCN=C(Nc2cccc(Cl)c2)c2cccnc2Oc2ccccc2OCC1,-5.149,training
CC(C)CCNC1=NCCCCCOc2ccccc2Oc2ncccc21,-5.866,training
c1ccc(CC2CCN(/C3=N/CCCCCOc4ccccc4Oc4ncccc43)CC2)cc1,-5.188,training
Cc1ccc(CN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.372,training
Clc1ccc(CCN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.292,training
CN(Cc1ccccc1)/C1=N/CCOCCOc2ccccc2Oc2ncccc21,-5.676,training
c1ccc2c(c1)OCCOCC/N=C(/N1CCOCC1)c1cccnc1O2,-6.26,training
COc1cccc(CN=C2NCCOCCOc3ccccc3Oc3ncccc32)c1,-6.481,training
c1ccc2c(c1)OCCCCC/N=C(/N1CCOCC1)c1cccnc1O2,-5.636,training
COc1cccc(NC2=NCCCCCOc3ccccc3Oc3ncccc32)c1,-5.258,training
Clc1cccc(NC2=NCCCCCOc3ccccc3Oc3ncccc32)c1,-5.285,training
c1ccc(CC2CCCCN2/C2=N/CCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.019,training
CN(Cc1ccccc1)/C1=N/CCCCCOc2ccccc2Oc2ncccc21,-5.148,training
Fc1cc(F)cc(CN=C2NCCCCCOc3ccccc3Oc3ncccc32)c1,-5.124,training
c1ccc2c(c1)OCCCCCNC(=NCCN1CCOCC1)c1cccnc1O2,-6.678,training
CCC(CC)NC1=NCCCCCOc2ccccc2Oc2ncccc21,-5.971,training
c1ccc(N2CCN(/C3=N/CCCCCOc4ccccc4Oc4ncccc43)CC2)nc1,-5.228,training
c1ccc(CCN/C2=N/CCCCCOc3ccccc3Oc3ncccc32)nc1,-6.523,training
CC(C)CN=C1NCCCCCOc2ccccc2Oc2ncccc21,-6.276,training
OCC1CCCN(/C2=N/CCCCCOc3ccccc3Oc3ncccc32)C1,-6.046,training
CN1CCN(CC(=O)OC(C)(C)C)CCOc2ccccc2Oc2ncccc2C1=O,-5.025,training
COc1ccc(CN=C2NCCOCCOc3ccccc3Oc3ncccc32)cc1,-6.699,training
c1cnc(N2CCN(/C3=N/CCCCCOc4ccccc4Oc4ncccc43)CC2)nc1,-5.345,training
COCCN=C1NCCCCCOc2ccccc2Oc2ncccc21,-6.77,training
Cc1cccc(N=C2NCCCCCOc3ccccc3Oc3ncccc32)n1,-4.995,training
COCCN1CCN(/C2=N/CCCCCOc3ccccc3Oc3ncccc32)CC1,-6.469,training
CN1CCN(/C2=N/CCCCCOc3ccccc3Oc3ncccc32)CC1,-6.319,training
CN1CCN(CC(=O)NC(CO)Cc2ccccc2)CCOc2ccccc2Oc2ncccc2C1=O,-7.699,training
Cc1cc(N=C2NCCCCCOc3ccccc3Oc3ncccc32)n(C)n1,-4.902,training
c1ccc2c(c1)OCCCCCNC(=NCC1CCOCC1)c1cccnc1O2,-7.046,training
c1ccc2c(c1)OCCCCCN=C(NC1CC1)c1cccnc1O2,-6.824,training
CC(C)NC1=NCCCCCOc2ccccc2Oc2ncccc21,-6.553,training
CN1CCN(/C2=N/CCOCCOc3ccccc3Oc3ncccc32)CC1,-6.959,training
Cc1cccc(NC2=NCCOCCOc3ccccc3Oc3ncccc32)n1,-4.971,training
c1ccc2c(c1)OCCOCCN=C(NCC1CC1)c1cccnc1O2,-7.398,training
CC(C)NC1=NCCOCCOc2ccccc2Oc2ncccc21,-7.699,training
OCCN1CCN(/C2=N/CCCCCOc3ccccc3Oc3ncccc32)CC1,-7.222,training
COc1ccccc1CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2,-5.46,training
Cc1nn(CCNC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C)CCCCCO3)c(C)c1Cl,-5.996,training
COc1cccc(CNC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C)CCCCCO3)c1,-5.321,training
CN(C)CCN1CCN(C(=O)c2ccc3c(c2)Cc2cccc(c2)CN(C2CCC2)CCCCCO3)CC1,-5.442,training
COCc1ccccc1CNC(=O)c1ccc2c(c1)Cc1cccc(c1)CN(C)CCCCCO2,-5.376,training
CN1CCCC(CCNC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(CC2CC2)CCCCCO3)C1,-5.818,training
CN1CCCCCOc2ccc(C(=O)NCCCn3cncn3)cc2Cc2cccc(c2)C1,-6.26,training
